,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,URL
161,2.0,9500000.0,45.0,27.0,7.0,6.144927073003767,10.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/149414837/
162,1.0,9500000.0,36.9,16.8,7.9,8.407035478136349,15.0,1.0,1.0,0.0,1.0,3.0,24.0,0.0,http://www.cian.ru/sale/flat/150649363/
163,1.0,9500000.0,34.8,22.0,6.9,4.047158546644306,6.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0,http://www.cian.ru/sale/flat/151006041/
164,2.0,9500000.0,39.0,27.0,0.0,4.4096124727048975,5.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/149419090/
165,1.0,9574472.0,36.6,36.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031311/
166,1.0,9577570.0,44.5,44.5,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031223/
167,2.0,9700000.0,38.0,32.0,6.0,5.468062351953166,11.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,http://www.cian.ru/sale/flat/136725466/
168,3.0,43700000.0,118.0,69.0,17.0,3.512980935179131,5.0,1.0,1.0,0.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150531788/
169,2.0,24000000.0,56.4,32.2,8.0,2.6940355753715512,11.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/148788569/
170,3.0,80000000.0,132.0,99.3,10.0,2.3340130678700213,9.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,http://www.cian.ru/sale/flat/150777619/
171,2.0,9700000.0,50.0,30.0,7.0,9.448983103816644,11.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,http://www.cian.ru/sale/flat/150638572/
172,2.0,9700000.0,47.4,29.0,7.4,4.1421176757998985,7.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/139550369/
173,2.0,9700000.0,43.0,34.0,5.5,5.5479438297830335,7.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,http://www.cian.ru/sale/flat/151041519/
174,1.0,9700000.0,35.0,20.0,9.0,5.6636845881868885,9.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/150751616/
175,1.0,9746690.0,42.0,42.0,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031297/
176,1.0,9750000.0,37.9,19.0,10.0,2.595099651347132,8.0,1.0,0.0,0.0,1.0,12.0,16.0,0.0,http://www.cian.ru/sale/flat/147944625/
177,2.0,9768439.0,46.2,46.2,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/149920200/
178,1.0,9769141.0,44.5,0.0,0.0,6.293283426055375,9.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,http://www.cian.ru/sale/flat/150833980/
179,3.0,9800000.0,58.0,42.0,5.5,10.034552150483593,8.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/149323017/
180,2.0,9800000.0,46.0,35.0,7.0,4.1691158807666,4.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/149130783/
181,1.0,9886025.0,59.1,59.1,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031371/
182,3.0,9886025.0,59.1,59.1,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150118460/
183,2.0,9900000.0,44.6,32.0,7.0,4.102102329022605,15.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/148916134/
184,2.0,9900000.0,42.6,28.6,5.5,6.342310876549377,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/147978925/
185,2.0,9900000.0,43.0,28.3,6.5,4.308620053998439,6.0,1.0,1.0,1.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/151041941/
186,2.0,9900000.0,49.0,32.0,8.0,4.387240753027192,12.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/150211678/
187,1.0,9900000.0,38.0,19.5,9.1,3.0464597611707003,3.0,1.0,1.0,0.0,1.0,10.0,14.0,0.0,http://www.cian.ru/sale/flat/149781961/
188,1.0,9900000.0,30.0,15.0,8.0,4.061323706477841,7.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150911073/
189,2.0,9930382.0,46.2,46.2,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,http://www.cian.ru/sale/flat/150235286/
190,2.0,9950000.0,40.0,27.0,5.0,4.522474316633346,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148653881/
191,3.0,9950000.0,54.0,30.0,0.0,9.222621594033056,0.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/151093254/
192,1.0,9990000.0,35.0,20.0,10.0,4.2174116183716395,12.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,http://www.cian.ru/sale/flat/150871176/
193,2.0,10000000.0,39.0,24.0,6.0,7.523631032560949,6.0,1.0,0.0,0.0,1.0,14.0,14.0,0.0,http://www.cian.ru/sale/flat/150736409/
194,1.0,9999999.0,35.1,20.0,10.0,10.765930106319738,10.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/17264878/
195,2.0,10000000.0,38.0,23.0,8.0,6.458957735868355,4.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/148884599/
196,3.0,85000000.0,114.1,45.0,37.4,3.512980935179131,9.0,1.0,1.0,1.0,0.0,6.0,11.0,0.0,http://www.cian.ru/sale/flat/149818595/
197,4.0,45000000.0,129.6,79.6,15.0,2.945541276548895,3.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/149351749/
198,4.0,133173810.0,170.0,142.0,28.0,4.613236506045115,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,http://www.cian.ru/sale/flat/142815677/
199,2.0,10000000.0,38.0,23.0,6.0,3.854467378578567,5.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/151044088/
200,2.0,10000000.0,40.0,28.0,6.0,9.143823097870818,12.0,1.0,0.0,1.0,1.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/150541005/
201,3.0,10000000.0,54.5,38.0,5.4,7.894034088251221,7.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/33372016/
202,2.0,10000000.0,41.0,25.1,6.1,4.598042008784978,11.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/149007233/
203,2.0,10000000.0,48.0,32.0,9.0,5.4829989335217695,14.0,1.0,0.0,1.0,1.0,7.0,14.0,0.0,http://www.cian.ru/sale/flat/151075942/
204,2.0,10000000.0,48.0,32.0,9.0,5.4829989335217695,10.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,http://www.cian.ru/sale/flat/150973445/
205,1.0,10000000.0,34.8,19.9,9.7,7.476540317848381,3.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/150876664/
206,1.0,10000000.0,35.0,19.0,8.0,8.593473311263303,15.0,0.0,1.0,0.0,1.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/150996254/
207,2.0,10000000.0,41.5,28.2,5.1,6.171294392795987,3.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/150853943/
208,2.0,10000000.0,43.0,28.0,6.0,7.894034088251221,9.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/151026227/
209,2.0,10029600.0,50.0,28.0,11.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,http://www.cian.ru/sale/flat/149213366/
210,2.0,10100000.0,44.6,32.0,7.0,4.102102329022605,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/148915854/
211,2.0,10100000.0,44.6,32.0,7.0,4.102102329022605,10.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/146785232/
212,2.0,10100000.0,52.0,31.0,10.0,6.485536360611935,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/149558180/
213,3.0,10190000.0,58.0,43.0,6.0,7.21862323443985,5.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0,http://www.cian.ru/sale/flat/150894304/
214,1.0,10200000.0,48.4,48.4,0.0,6.399656647257016,7.0,1.0,0.0,0.0,0.0,20.0,44.0,0.0,http://www.cian.ru/sale/flat/150876128/
215,1.0,10290000.0,30.1,15.1,8.0,4.9400239651919815,5.0,1.0,1.0,1.0,0.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/149409653/
216,2.0,10300000.0,39.0,26.0,7.0,4.220349459065592,9.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0,http://www.cian.ru/sale/flat/51892024/
217,1.0,10300000.0,31.0,19.0,6.0,4.682976068202912,11.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/49876694/
218,1.0,10301984.0,44.3,44.3,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031304/
219,2.0,10329300.0,49.0,28.0,11.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,http://www.cian.ru/sale/flat/149213363/
220,3.0,10478000.0,69.9,53.2,0.0,7.344559662637142,0.0,0.0,1.0,0.0,0.0,16.0,19.0,1.0,http://www.cian.ru/sale/flat/150689132/
221,2.0,10490000.0,46.0,28.0,7.0,4.1691158807666,4.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,http://www.cian.ru/sale/flat/149495692/
222,2.0,10500000.0,47.0,35.0,9.0,4.147532291826346,11.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,http://www.cian.ru/sale/flat/151052804/
223,3.0,10500000.0,65.0,47.0,9.0,8.856037402502542,9.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150713577/
224,1.0,12500000.0,33.0,18.0,9.0,4.720710678417893,6.0,0.0,1.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/148359329/
225,5.0,50000000.0,142.7,84.8,14.2,3.470925000518755,4.0,1.0,1.0,1.0,1.0,6.0,10.0,0.0,http://www.cian.ru/sale/flat/149093924/
226,2.0,35398540.0,73.8,0.0,0.0,2.9306428668431357,9.0,1.0,1.0,0.0,0.0,3.0,7.0,1.0,http://www.cian.ru/sale/flat/151024595/
227,1.0,10500000.0,38.0,21.0,9.0,4.289557629672945,9.0,1.0,1.0,1.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/149204655/
228,1.0,10500000.0,35.5,19.0,10.0,7.117467241184421,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/150933448/
229,2.0,10500000.0,38.0,23.5,7.5,3.62406999070794,8.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/149397410/
230,1.0,10500000.0,37.0,17.0,9.0,4.519927218194477,10.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/150912522/
231,2.0,10500000.0,55.0,32.0,8.0,10.074616943324246,14.0,1.0,0.0,0.0,1.0,7.0,17.0,0.0,http://www.cian.ru/sale/flat/150813313/
232,2.0,10500000.0,38.0,23.0,6.0,5.295200681693015,11.0,1.0,0.0,1.0,1.0,4.0,14.0,0.0,http://www.cian.ru/sale/flat/148215472/
233,2.0,10500000.0,40.0,28.0,6.0,4.707247826601036,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/149006725/
234,1.0,10500000.0,39.0,19.0,9.0,6.7951504681912045,3.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0,http://www.cian.ru/sale/flat/150658211/
235,2.0,10500000.0,48.3,27.1,7.0,6.352055180818665,20.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,http://www.cian.ru/sale/flat/149135752/
236,2.0,10500000.0,35.0,27.0,6.0,6.240929524805051,3.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150720845/
237,2.0,10598345.0,61.5,35.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,http://www.cian.ru/sale/flat/151005980/
238,2.0,10598345.0,61.5,61.5,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150118459/
239,1.0,10598345.0,61.5,61.5,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031365/
240,2.0,10600000.0,44.0,29.0,6.0,2.9996661727933662,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149833251/
241,1.0,10600000.0,36.5,19.0,7.5,7.030585295368019,3.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0,http://www.cian.ru/sale/flat/151105193/
242,2.0,10661503.0,60.7,0.0,60.7,6.293283426055375,5.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,http://www.cian.ru/sale/flat/150910460/
243,1.0,10700000.0,37.0,17.0,9.0,4.519927218194477,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150291609/
244,2.0,10800000.0,42.0,26.0,5.0,4.707749190402297,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/149586481/
245,2.0,10817568.0,51.3,30.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,http://www.cian.ru/sale/flat/151005586/
246,1.0,10817568.0,51.3,25.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,http://www.cian.ru/sale/flat/151005358/
247,1.0,10817568.0,51.3,51.3,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031209/
248,1.0,10859151.0,47.6,47.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031283/
249,1.0,10879674.0,47.7,47.7,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031282/
250,1.0,10900000.0,45.0,19.0,22.0,3.577204347471608,9.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/150780674/
251,2.0,10900000.0,45.0,19.0,22.0,3.577204347471608,5.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/137145027/
252,3.0,96355350.0,108.6,70.2,14.6,3.6821601997840205,3.0,1.0,1.0,0.0,0.0,10.0,12.0,1.0,http://www.cian.ru/sale/flat/151007228/
253,2.0,60993000.0,67.8,44.0,5.0,2.344758152407252,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/148721148/
254,5.0,56000000.0,152.0,70.0,0.0,3.002649929368983,8.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/147907726/
255,1.0,10900000.0,35.0,19.4,9.5,6.9645745834625945,5.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150807537/
256,2.0,10900000.0,43.0,32.0,6.0,8.011363344110183,7.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/150521993/
257,1.0,10900000.0,40.0,20.0,8.0,6.7951504681912045,1.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,http://www.cian.ru/sale/flat/149021395/
258,2.0,10950000.0,67.5,50.0,0.0,6.175419280916291,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,http://www.cian.ru/sale/flat/150885034/
259,2.0,10958128.0,56.4,56.4,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,http://www.cian.ru/sale/flat/149920193/
260,2.0,10987111.0,50.0,29.1,9.0,4.630687197073077,8.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/148383684/
261,2.0,10987000.0,48.4,32.0,7.1,4.630687197073077,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/149782738/
262,1.0,10990000.0,31.0,18.0,6.0,4.2144367713217665,9.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,http://www.cian.ru/sale/flat/150438708/
263,2.0,10999000.0,40.0,25.2,6.0,6.6420956981819925,5.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/50948798/
264,2.0,11000000.0,47.0,30.0,8.0,3.962016976383625,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/150639797/
265,2.0,11000000.0,43.0,30.0,6.0,6.3774901864215865,5.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,http://www.cian.ru/sale/flat/150638398/
266,1.0,11000000.0,32.0,19.0,8.0,4.2144367713217665,9.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,http://www.cian.ru/sale/flat/151124477/
267,1.0,11000000.0,31.0,18.0,6.0,4.069857545643736,10.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/149051482/
268,1.0,11000000.0,38.0,19.0,10.0,4.047158546644306,10.0,1.0,0.0,1.0,1.0,14.0,16.0,0.0,http://www.cian.ru/sale/flat/147816699/
269,1.0,11000000.0,39.0,20.9,8.6,3.2103979283490918,5.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/49347326/
270,1.0,11000000.0,39.0,20.0,10.0,5.190667496528797,3.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150346379/
271,1.0,11000000.0,39.0,21.6,7.0,1.9720928684045183,1.0,1.0,0.0,1.0,1.0,11.0,15.0,0.0,http://www.cian.ru/sale/flat/150251771/
272,2.0,11000000.0,39.3,22.9,7.0,6.1171958983068775,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/150332385/
273,1.0,11100000.0,38.8,31.8,8.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,7.0,9.0,1.0,http://www.cian.ru/sale/flat/138125457/
274,1.0,11117500.0,47.9,47.9,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031299/
275,1.0,11118000.0,43.0,30.0,0.0,3.377102705173708,6.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,http://www.cian.ru/sale/flat/151079824/
276,1.0,11150000.0,28.0,0.0,0.0,4.4117561408988735,7.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148186493/
277,1.0,11160000.0,28.0,0.0,0.0,4.4117561408988735,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148053763/
278,1.0,11160000.0,27.9,22.9,8.0,3.767708105464996,10.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,http://www.cian.ru/sale/flat/142254433/
279,3.0,11200000.0,60.0,46.0,6.5,7.127212481915184,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/139037740/
280,2.0,35398540.0,73.8,0.0,0.0,2.9306428668431357,9.0,1.0,1.0,0.0,0.0,3.0,7.0,1.0,http://www.cian.ru/sale/flat/151024595/
281,0.0,296191237.0,386.0,0.0,0.0,6.666122758774839,8.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,http://www.cian.ru/sale/flat/151024547/
282,3.0,60000000.0,124.0,69.0,13.0,2.88428833291077,6.0,1.0,0.0,0.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150674314/
283,1.0,11200000.0,30.0,16.0,6.0,2.903466934182958,7.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148340141/
284,3.0,11200000.0,78.0,43.0,9.0,10.331452131550682,7.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/39438035/
285,1.0,11249465.0,38.6,20.0,6.0,3.6893338506908164,8.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/149726378/
286,2.0,11300000.0,62.0,42.0,8.0,6.745088800968857,6.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/39780029/
287,4.0,11300000.0,73.0,51.0,9.0,8.537806735496707,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/151109393/
288,2.0,11300000.0,44.2,31.0,6.0,5.266085071390745,5.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/150097553/
289,2.0,11368000.0,39.2,0.0,0.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/148506881/
290,3.0,11390000.0,54.0,30.0,0.0,9.222621594033056,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/151016151/
291,1.0,11396446.0,56.4,56.4,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031275/
292,1.0,11400000.0,35.8,15.1,10.0,6.027205908804763,5.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,http://www.cian.ru/sale/flat/150840395/
293,1.0,11400000.0,43.0,20.0,14.0,7.50201131300794,5.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/50164885/
294,1.0,11400000.0,37.0,15.1,10.2,6.027205908804763,6.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,http://www.cian.ru/sale/flat/150632313/
295,2.0,11500000.0,38.7,23.1,7.0,6.353523955654408,5.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/150889637/
296,1.0,11500000.0,44.5,24.5,10.0,4.130246721333678,10.0,1.0,1.0,1.0,0.0,10.0,14.0,0.0,http://www.cian.ru/sale/flat/148186999/
297,2.0,11500000.0,36.3,21.5,7.7,4.270598350414763,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/149794286/
298,2.0,11500000.0,40.0,23.0,6.0,2.855943250967192,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150362484/
299,2.0,11500000.0,65.7,38.0,10.0,6.185466701884691,7.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150813847/
300,1.0,11500000.0,38.5,15.2,10.7,5.855197804969236,7.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/148960370/
301,1.0,11500000.0,40.0,19.0,8.0,6.955038538550931,1.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0,http://www.cian.ru/sale/flat/150989826/
302,2.0,11530000.0,52.0,36.5,7.0,4.0391813691392535,5.0,1.0,0.0,1.0,0.0,5.0,8.0,0.0,http://www.cian.ru/sale/flat/144945147/
303,3.0,11650000.0,56.0,34.0,6.2,6.792387103216454,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/138136081/
304,2.0,11650000.0,50.0,33.0,7.0,7.449486228244268,5.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/150354042/
305,2.0,11700000.0,52.0,34.0,10.0,10.1577881177363,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150797556/
306,1.0,11720000.0,39.0,17.7,10.0,3.8477751713970907,9.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0,http://www.cian.ru/sale/flat/149860931/
307,2.0,11750000.0,44.0,28.0,5.5,4.514691678692028,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150699334/
308,2.0,10329300.0,49.9,28.4,11.3,3.377102705173708,10.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,http://www.cian.ru/sale/flat/150520277/
309,2.0,10000000.0,33.0,24.0,4.0,2.753623822450058,4.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150638655/
310,5.0,119580000.0,199.3,150.0,30.0,2.9208589832647465,10.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,http://www.cian.ru/sale/flat/148933552/
311,2.0,11800000.0,53.0,30.0,9.0,4.407500895444682,6.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,http://www.cian.ru/sale/flat/148664670/
312,2.0,11850000.0,38.7,23.1,6.5,6.353523955654408,3.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/150946288/
313,2.0,11890000.0,51.0,29.1,9.4,7.88502923221886,10.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0,http://www.cian.ru/sale/flat/150639622/
314,2.0,11900000.0,43.2,28.0,6.0,5.426936567772584,8.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/148074189/
315,2.0,11900000.0,55.8,37.0,10.0,7.390551900463264,13.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/148904671/
316,2.0,11900000.0,52.7,31.5,8.1,4.293826572596654,3.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0,http://www.cian.ru/sale/flat/150518479/
317,1.0,11920000.0,30.0,19.8,6.0,2.7308286938523363,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/150508555/
318,2.0,11950000.0,45.0,29.0,6.0,4.930634252005613,5.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/150993213/
319,2.0,11980000.0,62.0,33.0,10.0,6.737718923549147,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,http://www.cian.ru/sale/flat/150585702/
320,1.0,12000000.0,40.0,19.0,10.0,6.7951504681912045,2.0,1.0,1.0,0.0,0.0,5.0,17.0,0.0,http://www.cian.ru/sale/flat/150638327/
321,3.0,12000000.0,60.0,35.0,15.0,6.3968256671748485,0.0,0.0,0.0,0.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/149678467/
322,1.0,12000000.0,37.8,14.2,8.1,4.670443091851938,4.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/149433835/
323,2.0,12000000.0,60.7,36.0,6.7,7.769376285507102,8.0,1.0,0.0,0.0,1.0,5.0,16.0,0.0,http://www.cian.ru/sale/flat/150381443/
